,ID,Date,Grade,Text,Option,Size,ProductNum,FilteredText,Text_Morpheme
6446,miti****,2022.08.24,5,색깔도 화면대로 똑같고 정사이즈 입니다. 봄 가을에 입기 좋아요.,0,0,3928621818,색깔 화면 대로 똑같고 정사 이즈 입니다 가을 입기 좋아요,"[('색깔', 'Noun'), ('도', 'Josa'), ('화면', 'Noun'), ('대로', 'Josa'), ('똑같고', 'Adjective'), ('정사', 'Noun'), ('이즈', 'Noun'), ('입니다', 'Adjective'), ('.', 'Punctuation'), ('봄', 'Noun'), ('가을', 'Noun'), ('에', 'Josa'), ('입기', 'Verb'), ('좋아요', 'Adjective'), ('.', 'Punctuation')]"
6447,jini*****,2022.04.29,5,면 재질도 좋고..  사이즈도 좋아요..,0,0,3928621818,재질 좋고 사이즈 좋아요,"[('면', 'Noun'), ('재질', 'Noun'), ('도', 'Josa'), ('좋고', 'Adjective'), ('..', 'Punctuation'), ('사이즈', 'Noun'), ('도', 'Josa'), ('좋아요', 'Adjective'), ('..', 'Punctuation')]"
6448,kwsi****,2022.06.25,5,가성비대구매잘했어요배송도빠르네요,0,0,3928621818,가성 비대 구매 배송 빠르네요,"[('가성', 'Noun'), ('비대', 'Noun'), ('구매', 'Noun'), ('잘', 'VerbPrefix'), ('했어요', 'Verb'), ('배송', 'Noun'), ('도', 'Josa'), ('빠르네요', 'Adjective')]"
6449,inza****,2022.05.09,5,183cm 80kgm사이즈 핏  적당하네요참고하세요,0,0,3928621818,사이즈 적당하네요 참고 하세요,"[('183', 'Number'), ('cm', 'Alpha'), ('80', 'Number'), ('kgm', 'Alpha'), ('사이즈', 'Noun'), ('핏', 'Noun'), ('적당하네요', 'Adjective'), ('참고하세요', 'Verb')]"
6450,사냥꾼edy,2022.04.26,5,잘입을께요 ㅋ ㅋ,0,0,3928621818,입을께요,"[('잘', 'VerbPrefix'), ('입을께요', 'Adjective'), ('ㅋ', 'KoreanParticle'), ('ㅋ', 'KoreanParticle')]"
6451,kpga****,2022.04.17,5,옷이좋아요 가격좋고 질좋아요,0,0,3928621818,좋아요 가격 좋고 좋아요,"[('옷', 'Noun'), ('이', 'Josa'), ('좋아요', 'Adjective'), ('가격', 'Noun'), ('좋고', 'Adjective'), ('질', 'Noun'), ('좋아요', 'Adjective')]"
6452,lth2***,2022.06.24,5,dnfnfkdkkfkjdkdkfrkfhhrpdrjtrjorkkee,0,0,3928621818,,"[('dnfnfkdkkfkjdkdkfrkfhhrpdrjtrjorkkee', 'Alpha')]"
6453,myac*****,2022.07.22,4,0,0,0,3928621818,,"[('0', 'Number')]"
6454,noma***,2022.07.12,5,0,0,0,3928621818,,"[('0', 'Number')]"
6455,Lunarholic,2022.07.04,5,0,0,0,3928621818,,"[('0', 'Number')]"
6456,yepp***,2022.04.14,5,0,0,0,3928621818,,"[('0', 'Number')]"
6457,park***,2022.01.05,5,0,0,0,3928621818,,"[('0', 'Number')]"
6458,sooo***,2021.12.12,5,0,0,0,3928621818,,"[('0', 'Number')]"
6459,bein****,2022.03.12,5,보스간지나요미국스탈,0,0,3928621818,보스 간지나요 미국 스탈,"[('보스', 'Noun'), ('간지나요', 'Verb'), ('미국', 'Noun'), ('스탈', 'Noun')]"
6460,buie***,2022.02.27,4,0,0,0,3928621818,,"[('0', 'Number')]"
6461,park***,2021.12.22,5,0,0,0,3928621818,,"[('0', 'Number')]"
6462,dong******,2023.03.27,4,0,"Eclipse/White, XX-Large",비공개,3807832676,,"[('0', 'Number')]"
6463,이현브이,2022.10.14,3,0,"Eclipse/White, X-Large",비공개,3807832676,,"[('0', 'Number')]"
6464,soli*****,2023.04.07,4,작년에 산 것과 비교하면 옷이 좀 얇아진거 같긴 해요그래도 헤비웨이트니까 기본 티보단 탄탄해요,"Charcoal, Large",비공개,3716602367,작년 비교 하면 얇아진거 같긴 헤비 웨이 트니까 기본 보단 탄탄해요,"[('작년', 'Noun'), ('에', 'Josa'), ('산', 'Noun'), ('것', 'Noun'), ('과', 'Josa'), ('비교', 'Noun'), ('하면', 'Verb'), ('옷', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('얇아진거', 'Adjective'), ('같긴', 'Adjective'), ('해', 'Noun'), ('요', 'Josa'), ('그래도', 'Adverb'), ('헤비', 'Noun'), ('웨이', 'Noun'), ('트니까', 'Verb'), ('기본', 'Noun'), ('티', 'Noun'), ('보단', 'Josa'), ('탄탄해요', 'Adjective')]"
6465,soli*****,2023.04.07,4,작년에는 그린 샀었는데 링컨그린이랑 색상 차이는 별로 없네요그리고 옷이 좀 얇아진 느낌이에요,"Lincoln Green, Large",비공개,3716602367,작년 에는 그린 샀었는데 링컨 그린 이랑 색상 차이는 별로 없네요 얇아진 느낌 이에요,"[('작년', 'Noun'), ('에는', 'Josa'), ('그린', 'Noun'), ('샀었는데', 'Verb'), ('링컨', 'Noun'), ('그린', 'Noun'), ('이랑', 'Josa'), ('색상', 'Noun'), ('차이는', 'Verb'), ('별로', 'Noun'), ('없네요', 'Adjective'), ('그리고', 'Conjunction'), ('옷', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('얇아진', 'Adjective'), ('느낌', 'Noun'), ('이에요', 'Josa')]"
6466,coco**************,2023.03.03,5,아웅 색도 맘에들고 사이즈고 여유있고 좋네요,"XX-Large, Smoke Blue",비공개,3716602367,아웅 색도 들고 사이즈 여유 있고 좋네요,"[('아웅', 'Exclamation'), ('색도', 'Noun'), ('맘', 'Noun'), ('에', 'Josa'), ('들고', 'Verb'), ('사이즈', 'Noun'), ('고', 'Josa'), ('여유', 'Noun'), ('있고', 'Adjective'), ('좋네요', 'Adjective')]"
6467,wls0***,2021.10.13,4,다 좋은데 해외사이즈는 어렵네요...가격은 저렴해사 좋은경험했다고 생각합니다.한국에 비해 참 크네요,0,"Black, 4X-Large Big",3716602367,좋은데 해외 사이즈 어렵네요 가격 저렴해사 은경 험했다고 생각 합니다 한국 비해 크네요,"[('다', 'Adverb'), ('좋은데', 'Adjective'), ('해외', 'Noun'), ('사이즈', 'Noun'), ('는', 'Josa'), ('어렵네요', 'Adjective'), ('...', 'Punctuation'), ('가격', 'Noun'), ('은', 'Josa'), ('저렴해사', 'Adjective'), ('좋', 'Adjective'), ('은경', 'Noun'), ('험했다고', 'Adjective'), ('생각', 'Noun'), ('합니다', 'Verb'), ('.', 'Punctuation'), ('한국', 'Noun'), ('에', 'Josa'), ('비해', 'Verb'), ('참', 'Verb'), ('크네요', 'Verb')]"
6468,soli*****,2022.07.04,4,헤비티셔츠인데 그닥 헤비는 아닌것같아요.대신 사이즈가 엄청 크네요.디자인은 깔끔합니다.,"X-Large, Hunter Green",비공개,3716602367,헤비 티셔츠 인데 그닥 헤비 아닌것 같아요 대신 사이즈 엄청 크네요 디자인 깔끔합니다,"[('헤비', 'Noun'), ('티셔츠', 'Noun'), ('인데', 'Josa'), ('그닥', 'Noun'), ('헤비', 'Noun'), ('는', 'Josa'), ('아닌것', 'Adjective'), ('같아요', 'Adjective'), ('.', 'Punctuation'), ('대신', 'Noun'), ('사이즈', 'Noun'), ('가', 'Josa'), ('엄청', 'Adverb'), ('크네요', 'Verb'), ('.', 'Punctuation'), ('디자인', 'Noun'), ('은', 'Josa'), ('깔끔합니다', 'Adjective'), ('.', 'Punctuation')]"
6469,전설미니,2021.12.30,4,재질은좋으나 건조기사용시 한치수이상 줄어드는듯 ㅠㅠ,0,"White, 4X-Large Big",3716602367,재질 좋으나 건조기 사용 치수 줄어드는듯 ㅠㅠ,"[('재질', 'Noun'), ('은', 'Josa'), ('좋으나', 'Adjective'), ('건조기', 'Noun'), ('사용', 'Noun'), ('시', 'Noun'), ('한', 'Determiner'), ('치수', 'Noun'), ('이상', 'Noun'), ('줄어드는듯', 'Verb'), ('ㅠㅠ', 'KoreanParticle')]"
6470,joon****,2022.07.01,5,헤비웨이트인지 모르고샀는데크게입으니 입을만하네요178 82건조기 막 돌려도 괜찮습니다,0,"Large, Bright Orange",3716602367,헤비 웨이 트인지 모르고 샀는데 크게 입으니 만 하네요 건조기 돌려도 괜찮습니다,"[('헤비', 'Noun'), ('웨이', 'Noun'), ('트인지', 'Verb'), ('모르고', 'Verb'), ('샀는데', 'Verb'), ('크게', 'Noun'), ('입으니', 'Verb'), ('입', 'Noun'), ('을', 'Josa'), ('만하네요', 'Verb'), ('178', 'Number'), ('82', 'Number'), ('건조기', 'Noun'), ('막', 'Noun'), ('돌려도', 'Verb'), ('괜찮습니다', 'Adjective')]"
6471,soli*****,2021.09.29,4,헤비티서츠는 맞는데 사이즈 미스에요.톨이 너무 길어요.키가 180대여도 톨은 너무 길어요.,"Dark Navy, X-Large Tall",비공개,3716602367,헤비 맞는데 사이즈 미스 에요 너무 길어 요키 대여 너무 길어요,"[('헤비', 'Noun'), ('티', 'Noun'), ('서', 'Josa'), ('츠', 'Noun'), ('는', 'Josa'), ('맞는데', 'Verb'), ('사이즈', 'Noun'), ('미스', 'Noun'), ('에요', 'Josa'), ('.', 'Punctuation'), ('톨', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('길어요', 'Verb'), ('.', 'Punctuation'), ('키', 'Noun'), ('가', 'Josa'), ('180', 'Number'), ('대여', 'Noun'), ('도', 'Josa'), ('톨', 'Noun'), ('은', 'Josa'), ('너무', 'Adverb'), ('길어요', 'Verb'), ('.', 'Punctuation')]"
6472,녹아버려,2022.08.12,5,176에 100키로이상 돼지인데3xl좀 크네요  2xl적당할듯합니다 만족하고 입어요,0,"Charcoal Gray Heather, 3X-Large Big",3716602367,돼지 인데 크네요 적당할듯 합니다 만족하고 입어요,"[('176', 'Number'), ('에', 'Josa'), ('100', 'Number'), ('키', 'Noun'), ('로', 'Josa'), ('이상', 'Noun'), ('돼지', 'Noun'), ('인데', 'Josa'), ('3', 'Number'), ('xl', 'Alpha'), ('좀', 'Noun'), ('크네요', 'Verb'), ('2', 'Number'), ('xl', 'Alpha'), ('적당할듯', 'Adjective'), ('합니다', 'Verb'), ('만족하고', 'Adjective'), ('입어요', 'Verb')]"
6473,해피청평댁,2022.10.06,5,여름 내내 편하게 자주 입고 다녔는데 목 늘어남이 없습니다,0,"X-Large, Hunter Green",3716602367,여름 내내 편하게 자주 입고 다녔는데 늘어남이 없습니다,"[('여름', 'Noun'), ('내내', 'Noun'), ('편하게', 'Adjective'), ('자주', 'Noun'), ('입고', 'Verb'), ('다녔는데', 'Verb'), ('목', 'Noun'), ('늘어남이', 'Verb'), ('없습니다', 'Adjective')]"
6474,녹아버려,2022.08.12,5,176에 100키로이상 돼지인데3xl은 살짝 크네요 그래도 만족스러워요,0,0,3716602367,돼지 인데 살짝 크네요 만족스러워요,"[('176', 'Number'), ('에', 'Josa'), ('100', 'Number'), ('키', 'Noun'), ('로', 'Josa'), ('이상', 'Noun'), ('돼지', 'Noun'), ('인데', 'Josa'), ('3', 'Number'), ('xl', 'Alpha'), ('은', 'Noun'), ('살짝', 'Noun'), ('크네요', 'Verb'), ('그래도', 'Adverb'), ('만족스러워요', 'Adjective')]"
6475,sout*******,2022.05.25,5,색깔이 많이 밝아요정사이즈보단 좀더 큰 것 같아요,0,0,3716602367,색깔 많이 밝아 요정 사이즈 보단 좀더 같아요,"[('색깔', 'Noun'), ('이', 'Josa'), ('많이', 'Adverb'), ('밝아', 'Verb'), ('요정', 'Noun'), ('사이즈', 'Noun'), ('보단', 'Josa'), ('좀더', 'Noun'), ('큰', 'Verb'), ('것', 'Noun'), ('같아요', 'Adjective')]"
6476,해피청평댁,2022.10.06,5,한국사이즈 3XL인데 여기서는 XL사이즈도 충분합니다,0,0,3716602367,한국 사이즈 인데 서는 사이즈 충분합니다,"[('한국', 'Noun'), ('사이즈', 'Noun'), ('3', 'Number'), ('XL', 'Alpha'), ('인데', 'Josa'), ('여기', 'Noun'), ('서는', 'Verb'), ('XL', 'Alpha'), ('사이즈', 'Noun'), ('도', 'Josa'), ('충분합니다', 'Adjective')]"
6477,ok51**,2022.08.06,5,XL tall 구매했어요 배송 빠르고 좋아요,0,0,3716602367,구매 배송 빠르고 좋아요,"[('XL', 'Alpha'), ('tall', 'Alpha'), ('구매', 'Noun'), ('했어요', 'Verb'), ('배송', 'Noun'), ('빠르고', 'Adjective'), ('좋아요', 'Adjective')]"
6478,yadr**,2022.06.07,5,배송도 빨리오고 정말 좋아요 짱짱!!!,0,0,3716602367,배송 빨리 오고 정말 좋아요 짱짱,"[('배송', 'Noun'), ('도', 'Josa'), ('빨리', 'Adverb'), ('오고', 'Verb'), ('정말', 'Noun'), ('좋아요', 'Adjective'), ('짱짱', 'Noun'), ('!!!', 'Punctuation')]"
6479,전설미니,2021.12.30,3,세탁 후 옷 수축율이 너무심하네요,0,0,3716602367,세탁 수축 무심하네요,"[('세탁', 'Noun'), ('후', 'Noun'), ('옷', 'Noun'), ('수축', 'Noun'), ('율', 'Noun'), ('이', 'Josa'), ('너', 'Noun'), ('무심하네요', 'Adjective')]"
6480,icep**,2021.10.04,5,큰사이즈 옷 사는데는 역시 미국산이 좋네요. 감사합니다.,0,0,3716602367,사이즈 사는데는 역시 미국 산이 좋네요 감사합니다,"[('큰', 'Verb'), ('사이즈', 'Noun'), ('옷', 'Noun'), ('사는데는', 'Verb'), ('역시', 'Noun'), ('미국', 'Noun'), ('산이', 'Noun'), ('좋네요', 'Adjective'), ('.', 'Punctuation'), ('감사합니다', 'Verb'), ('.', 'Punctuation')]"
6481,자듀,2022.03.31,5,빅사이즈 정말 편하고 싸고 좋다,0,0,3716602367,빅사 이즈 정말 편하고 싸고 좋다,"[('빅사', 'Noun'), ('이즈', 'Noun'), ('정말', 'Noun'), ('편하고', 'Adjective'), ('싸고', 'Verb'), ('좋다', 'Adjective')]"
6482,grea***,2022.04.19,5,싸이즈 넉넉해서 너무 좋아요,0,0,3716602367,싸이 넉넉해서 너무 좋아요,"[('싸이', 'Noun'), ('즈', 'Modifier'), ('넉넉해서', 'Adjective'), ('너무', 'Adverb'), ('좋아요', 'Adjective')]"
6483,dlan*******,2021.10.01,4,가격도좋고 편하네요,0,0,3716602367,가격 좋고 편하네요,"[('가격', 'Noun'), ('도', 'Josa'), ('좋고', 'Adjective'), ('편하네요', 'Adjective')]"
6484,ohss***,2023.04.29,5,0,0,0,3716602367,,"[('0', 'Number')]"
6485,nji2**,2023.02.23,5,0,0,0,3716602367,,"[('0', 'Number')]"
6486,nji2**,2023.02.23,5,0,0,0,3716602367,,"[('0', 'Number')]"
6487,nji2**,2023.02.23,5,0,0,0,3716602367,,"[('0', 'Number')]"
6488,nji2**,2023.02.23,5,0,0,0,3716602367,,"[('0', 'Number')]"
6489,nji2**,2023.02.23,5,0,0,0,3716602367,,"[('0', 'Number')]"
6490,lamp****,2022.06.27,5,0,0,0,3716602367,,"[('0', 'Number')]"
6491,lamp****,2022.06.27,5,0,0,0,3716602367,,"[('0', 'Number')]"
6492,lamp****,2022.06.27,5,0,0,0,3716602367,,"[('0', 'Number')]"
6493,글자,2022.06.21,5,0,0,0,3716602367,,"[('0', 'Number')]"
6494,글자,2022.06.21,5,0,0,0,3716602367,,"[('0', 'Number')]"
6495,kshn*****,2022.06.06,5,0,0,0,3716602367,,"[('0', 'Number')]"
6496,ohlo******,2022.06.05,5,0,0,0,3716602367,,"[('0', 'Number')]"
6497,xmfp***,2022.06.01,5,0,0,0,3716602367,,"[('0', 'Number')]"
6498,grea***,2022.05.17,5,0,0,0,3716602367,,"[('0', 'Number')]"
6499,grea***,2022.05.17,5,0,0,0,3716602367,,"[('0', 'Number')]"
6500,sexy*****,2021.12.24,5,0,0,0,3716602367,,"[('0', 'Number')]"
6501,dc14**,2022.09.23,5,0,0,0,3716602367,,"[('0', 'Number')]"
6502,ksh7**,2022.06.28,5,좋아요근데 사이즈가 생각보다 큽니다,0,0,3716602367,좋아요 근데 사이즈 생각 보다 큽니다,"[('좋아요', 'Adjective'), ('근데', 'Adverb'), ('사이즈', 'Noun'), ('가', 'Josa'), ('생각', 'Noun'), ('보다', 'Josa'), ('큽니다', 'Verb')]"
6503,la11***********************,2022.06.25,5,사이즈 크고 질이좋음,0,0,3716602367,사이즈 크고 좋음,"[('사이즈', 'Noun'), ('크고', 'Verb'), ('질', 'Noun'), ('이', 'Josa'), ('좋음', 'Adjective')]"
6504,꿀빠,2022.04.23,5,배송은 오래걸렸지만제품은 포장부터 상태 깔끔하고실밥 등등 하자 없구요~목 라인도 싼티 안나고적당히 얇아서 시원할 것 같아요.안에까지는 안비춰요.요즘 빨리 더워져서 빨리 입어봐야겠어요~,"Medium, Grid Logo Navy",비공개,3561865212,배송 오래 걸렸지만 제품 포장 상태 깔끔하고 실밥 하자 없구요 라인 안나 적당히 얇아서 시원할 같아 요안 에까지는 비춰요 요즘 빨리 더워져서 빨리 입어봐야겠어요,"[('배송', 'Noun'), ('은', 'Josa'), ('오래', 'Adverb'), ('걸렸지만', 'Verb'), ('제품', 'Noun'), ('은', 'Josa'), ('포장', 'Noun'), ('부터', 'Josa'), ('상태', 'Noun'), ('깔끔하고', 'Adjective'), ('실밥', 'Noun'), ('등등', 'Noun'), ('하자', 'Noun'), ('없구요', 'Adjective'), ('~', 'Punctuation'), ('목', 'Noun'), ('라인', 'Noun'), ('도', 'Josa'), ('싼', 'Verb'), ('티', 'Noun'), ('안나', 'Noun'), ('고', 'Josa'), ('적당히', 'Adjective'), ('얇아서', 'Adjective'), ('시원할', 'Adjective'), ('것', 'Noun'), ('같아요', 'Adjective'), ('.', 'Punctuation'), ('안', 'Noun'), ('에까지는', 'Josa'), ('안', 'VerbPrefix'), ('비춰요', 'Verb'), ('.', 'Punctuation'), ('요즘', 'Noun'), ('빨리', 'Adverb'), ('더워져서', 'Verb'), ('빨리', 'Adverb'), ('입어봐야겠어요', 'Verb'), ('~', 'Punctuation')]"
6505,수호수아,2022.02.22,5,저렴하게 구입했네요 얇은면입니다,0,"Heather Grey, XX-Large",3561865212,저렴하게 구입 했네요 얇은면 입니다,"[('저렴하게', 'Adjective'), ('구입', 'Noun'), ('했네요', 'Verb'), ('얇은면', 'Adjective'), ('입니다', 'Adjective')]"
6506,shal***,2022.07.13,5,0,0,"Medium, B09b Heather Grey",3561865212,,"[('0', 'Number')]"
6507,오이스터,2022.06.19,5,예쁘고 사이즈도 괜찮습니다,0,"Small, Dark Blue",3561865212,예쁘고 사이즈 괜찮습니다,"[('예쁘고', 'Adjective'), ('사이즈', 'Noun'), ('도', 'Josa'), ('괜찮습니다', 'Adjective')]"
6508,bjgw****,2023.04.18,5,0,0,"C-black, Large",5534640191,,"[('0', 'Number')]"
6509,bjgw****,2023.04.18,5,0,0,"C-dark Blue, Large",5534640191,,"[('0', 'Number')]"
6510,bjgw****,2023.04.15,5,0,0,"C-dark Blue, Large",5534640191,,"[('0', 'Number')]"
6511,bjgw****,2023.04.14,5,0,0,"C-black, Large",5534640191,,"[('0', 'Number')]"
6512,v003**,2023.04.12,5,0,"X-Large, C-black",비공개,5534640191,,"[('0', 'Number')]"
6513,keey***,2023.04.02,1,평소 입던사이즈인데 너무크게 나와서 반품할까  고민되네요.,"C-black, Medium",비공개,5534640191,평소 입던 사이즈 인데 무크 나와서 반품 할까 고민 되네요,"[('평소', 'Noun'), ('입던', 'Verb'), ('사이즈', 'Noun'), ('인데', 'Josa'), ('너', 'Modifier'), ('무크', 'Noun'), ('게', 'Josa'), ('나와서', 'Verb'), ('반품', 'Noun'), ('할까', 'Verb'), ('고민', 'Noun'), ('되네요', 'Verb'), ('.', 'Punctuation')]"
6514,gust******,2023.02.12,5,배송 빠르고 좋네요.북미 사이즈 인줄 알고 한 치수 작게 주문했는데정사이즈 보세요.작은데 반품 힘드니 몸을 줄여서 입을께요.,"Medium, Black",비공개,5185970920,배송 빠르고 좋네요 북미 사이즈 인줄 치수 작게 주문 했는데 정사 이즈 보세요 작은데 반품 힘드니 여서 입을께요,"[('배송', 'Noun'), ('빠르고', 'Adjective'), ('좋네요', 'Adjective'), ('.', 'Punctuation'), ('북미', 'Noun'), ('사이즈', 'Noun'), ('인줄', 'Verb'), ('알', 'Noun'), ('고', 'Josa'), ('한', 'Verb'), ('치수', 'Noun'), ('작게', 'Adjective'), ('주문', 'Noun'), ('했는데', 'Verb'), ('정사', 'Noun'), ('이즈', 'Noun'), ('보세요', 'Verb'), ('.', 'Punctuation'), ('작은데', 'Adjective'), ('반품', 'Noun'), ('힘드니', 'Adjective'), ('몸', 'Noun'), ('을', 'Josa'), ('줄', 'Noun'), ('여서', 'Josa'), ('입을께요', 'Adjective'), ('.', 'Punctuation')]"
6515,jaeb****,2023.02.17,4,저렴한데 안에 기모가 있네요...정말 심플해요,"Medium, Black",비공개,5185970920,저렴한데 기모 있네요 정말 심플 해 요,"[('저렴한데', 'Adjective'), ('안', 'Noun'), ('에', 'Josa'), ('기모', 'Noun'), ('가', 'Josa'), ('있네요', 'Adjective'), ('...', 'Punctuation'), ('정말', 'Noun'), ('심플', 'Noun'), ('해요', 'Verb')]"
6516,날아라장군,2023.04.12,5,0,"Tranquil Blue, Large",비공개,5185970920,,"[('0', 'Number')]"
6517,brea******,2023.04.06,5,0,"Gasoline Green, Large",비공개,5185970920,,"[('0', 'Number')]"
6518,inth******,2023.02.10,5,0,"Large, Black",비공개,5185970920,,"[('0', 'Number')]"
6519,inub***,2022.12.09,4,0,"Large, Birch",비공개,5185970920,,"[('0', 'Number')]"
6520,pang****,2023.02.09,5,0,"XX-Large, Black",비공개,5185970920,,"[('0', 'Number')]"
6521,열라짱,2023.01.31,5,오버핏원했는데 마음에들어요,"Black, XX-Large",비공개,5185970920,버핏 원했는데 마음 들어요,"[('오', 'Modifier'), ('버핏', 'Noun'), ('원했는데', 'Adjective'), ('마음', 'Noun'), ('에', 'Josa'), ('들어요', 'Verb')]"
6522,esty**,2023.04.24,5,아주 가벼워요.또 시원해보여서 좋아요.？？,"X-Large, Light Heather Grey",비공개,5174087797,아주 가벼워요 시원 해보여서 좋아요,"[('아주', 'Noun'), ('가벼워요', 'Adjective'), ('.', 'Punctuation'), ('또', 'Noun'), ('시원', 'Noun'), ('해보여서', 'Verb'), ('좋아요', 'Adjective'), ('.', 'Punctuation'), ('？？', 'Foreign')]"
6523,csa0****,2023.04.24,5,가격 착하고이쁘네요~좀 ？은 편이라 시원하겠어요. 사이즈도 딱 맞고 좋네요,"XX-Large, Trigger Brown",비공개,5174087797,가격 착하고 이쁘네요 편이 시원하겠어요 사이즈 맞고 좋네요,"[('가격', 'Noun'), ('착하고', 'Adjective'), ('이쁘네요', 'Adjective'), ('~', 'Punctuation'), ('좀', 'Noun'), ('？', 'Foreign'), ('은', 'Noun'), ('편이', 'Noun'), ('라', 'Josa'), ('시원하겠어요', 'Adjective'), ('.', 'Punctuation'), ('사이즈', 'Noun'), ('도', 'Josa'), ('딱', 'Adverb'), ('맞고', 'Verb'), ('좋네요', 'Adjective')]"
6524,mwar******,2023.04.13,5,두껍지 않은 면인데 편안하고 좋네요.사이즈도 좋구요,"True Black, X-Large",비공개,5174087797,두껍지 않은 인데 편안하고 좋네요 사이즈 좋구요,"[('두껍지', 'Adjective'), ('않은', 'Verb'), ('면', 'Noun'), ('인데', 'Josa'), ('편안하고', 'Adjective'), ('좋네요', 'Adjective'), ('.', 'Punctuation'), ('사이즈', 'Noun'), ('도', 'Josa'), ('좋구요', 'Adjective')]"
6525,esty**,2023.04.24,5,아주 시원하게 생겼어.가벼워.,"X-Large, True Black",비공개,5174087797,아주 시원하게 생겼어 가벼워,"[('아주', 'Noun'), ('시원하게', 'Adjective'), ('생겼어', 'Verb'), ('.', 'Punctuation'), ('가벼워', 'Adjective'), ('.', 'Punctuation')]"
6526,koan*****,2023.03.28,4,예쁘네요 약간 박시해요.,"True Black, Medium",비공개,5174087797,예쁘네요 시해,"[('예쁘네요', 'Adjective'), ('약간', 'Noun'), ('박', 'Noun'), ('시해', 'Noun'), ('요', 'Josa'), ('.', 'Punctuation')]"
6527,dalg*************,2022.06.09,5,사이즈도 적당하고 매우만족합니다,"Black (Red Pony), XX-Large",비공개,4567310836,사이즈 적당하고 매우 만족합니다,"[('사이즈', 'Noun'), ('도', 'Josa'), ('적당하고', 'Adjective'), ('매우', 'Noun'), ('만족합니다', 'Adjective')]"
6528,sono****,2023.02.06,3,아쉽지만 j130이 아니라 j140 이네요~ 그래도 이뻐서 입으려고 합니다~ 아마존 반품이 어려울듯해서...참고하세요!,0,"Large Tall, Moss",4459030381,아쉽지만 아니라 이네요 이뻐서 입으려고 합니다 아마존 반품 어려울듯 해서 참고 하세요,"[('아쉽지만', 'Adjective'), ('j', 'Alpha'), ('130', 'Number'), ('이', 'Noun'), ('아니라', 'Adjective'), ('j', 'Alpha'), ('140', 'Number'), ('이네요', 'Verb'), ('~', 'Punctuation'), ('그래도', 'Adverb'), ('이뻐서', 'Adjective'), ('입으려고', 'Verb'), ('합니다', 'Verb'), ('~', 'Punctuation'), ('아마존', 'Noun'), ('반품', 'Noun'), ('이', 'Josa'), ('어려울듯', 'Verb'), ('해서', 'Verb'), ('...', 'Punctuation'), ('참고', 'Noun'), ('하세요', 'Verb'), ('!', 'Punctuation')]"
